Price,Area,Location,City,No_of_Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,Security,PowerBackup
62790,1320,Kasavanahalli,Bangalore,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
50850,1050,Kasavanahalli,Bangalore,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
64340,1355,Kasavanahalli,Bangalore,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
52620,1090,Kasavanahalli,Bangalore,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
66819.99,1485,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
65250,1450,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
69970,1555,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
60970,1355,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
61200,1360,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
61420,1365,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
67270,1495,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
62770,1395,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
67500,1500,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
64569.99,1435,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
52400,1310,Bommasandra,Bangalore,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41200,1030,Bommasandra,Bangalore,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
70120,1275,Bellandur,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
81950,1490,Bellandur,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
80500,1706,RR Nagar,Bangalore,3,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1
59000,1258,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1
81000,1723,RR Nagar,Bangalore,3,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1
64000,1369,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1
62750,1335,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1
144000,2000,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
137000,1900,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
113999.99,1560,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
45000,1097,Begur,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
52400,1310,Bommasandra,Bangalore,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41200,1030,Bommasandra,Bangalore,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
296000,3300,JP Nagar Phase 1,Bangalore,4,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
89540,1216,Varthur,Bangalore,2,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
88000,1195,Varthur,Bangalore,2,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
154000,2321,Varthur,Bangalore,3,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
110000,1655,Varthur,Bangalore,3,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
91220,2172,Kannur on Thanisandra Main Road,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
52670,1505,Uttarahalli,Bangalore,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
35070,1002,Uttarahalli,Bangalore,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
48160,1376,Uttarahalli,Bangalore,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
43120,1232,Uttarahalli,Bangalore,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
52950,1513,Uttarahalli,Bangalore,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
36960,1056,Uttarahalli,Bangalore,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
41400,1183,Uttarahalli,Bangalore,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
38320,1095,Uttarahalli,Bangalore,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
33770,965,Uttarahalli,Bangalore,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
45600,1303,Uttarahalli,Bangalore,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
50150,1433,Uttarahalli,Bangalore,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
37690,1077,Uttarahalli,Bangalore,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
34470,985,Uttarahalli,Bangalore,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
49560,1416,Uttarahalli,Bangalore,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
53230,1521,Uttarahalli,Bangalore,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
39549.99,1130,Uttarahalli,Bangalore,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
34190,977,Uttarahalli,Bangalore,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
53510,1529,Uttarahalli,Bangalore,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
44340,1267,Uttarahalli,Bangalore,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
78370,1866,Anagalapura Near Hennur Main Road,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
98340,2235,Anagalapura Near Hennur Main Road,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
82989.99,1976,Anagalapura Near Hennur Main Road,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
87280,2182,Anagalapura Near Hennur Main Road,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
94530,1725,Hosa Road,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
150000,1795,Sahakar Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
89000,1000,Sahakar Nagar,Bangalore,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
144000,1740,Sahakar Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
127000,1490,Sahakar Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
125000,1320,Sahakar Nagar,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
200999.99,2330,Sahakar Nagar,Bangalore,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
188000,2165,Sahakar Nagar,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
137000,1645,Sahakar Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
189000,1985,Sahakar Nagar,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
85000,1616,Avalahalli Off Sarjapur Road,Bangalore,3,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
120000,2225,Sarjapur Road Wipro To Railway Crossing,Bangalore,3,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1
90000,1541,Hosa Road,Bangalore,3,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1
93000,1515,Varthur,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
110000,1690,Uttarahalli,Bangalore,3,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
120000,2225,Sarjapur Road Wipro To Railway Crossing,Bangalore,3,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1
180000,1770,Bilekahalli,Bangalore,3,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
293000,3012,Bilekahalli,Bangalore,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
227999.99,2370,Bilekahalli,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
32000,700,R T  Nagar,Bangalore,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,700,R T  Nagar,Bangalore,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,1335,JP Nagar Phase 7,Bangalore,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
98000,1690,Subramanyapura,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
425000,4282,JP Nagar Phase 4,Bangalore,4,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
135000,1500,Sahakar Nagar,Bangalore,3,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
156000,1880,JP Nagar Phase 7,Bangalore,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
189000,1985,Sahakar Nagar,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
154000,1795,Sahakar Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
123000,1410,Sahakar Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
68459.99,1042,JP Nagar Phase 8,Bangalore,2,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
91730,1408,JP Nagar Phase 8,Bangalore,3,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
94710,1455,JP Nagar Phase 8,Bangalore,3,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
72470,1105,JP Nagar Phase 8,Bangalore,2,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
55990,1120,Amruthahalli,Bangalore,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
118000,1345,Sahakar Nagar,Bangalore,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
48150,1107,Horamavu,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
48800,1122,Horamavu,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
50500,1161,Horamavu,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
46190,1062,Horamavu,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
47850,1100,Horamavu,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
49720,1143,Horamavu,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
47370,1089,Horamavu,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
48540,1116,Horamavu,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
283000,3033,Banashankari,Bangalore,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
214000,2378,Banashankari,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
235000,2522,Banashankari,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
299000,3205,Banashankari,Bangalore,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
92000,1376,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
80000,1168,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
92000,1373,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
80000,1168,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
80000,1168,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
93000,1376,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
79000,1168,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
92000,1376,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
91000,1373,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
90000,1373,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
79000,1168,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
79000,1160,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
80000,1168,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
78000,1160,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
92000,1373,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
91000,1376,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
91000,1373,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
90000,1373,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
79000,1168,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
88000,1373,RR Nagar,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
39900,1140,Kengeri,Bangalore,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
40210,1149,Kengeri,Bangalore,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
40880,1168,Kengeri,Bangalore,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
90600,1275,Begur,Bangalore,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
86440,1210,Begur,Bangalore,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
88360,1240,Begur,Bangalore,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
102000,1450,Begur,Bangalore,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
85280,1192,Begur,Bangalore,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
85160,1190,Begur,Bangalore,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
88040,1235,Begur,Bangalore,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
99100,1400,Begur,Bangalore,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
76340,1606,Ramamurthy Nagar,Bangalore,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
59700,1239,Ramamurthy Nagar,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
76750,1615,Ramamurthy Nagar,Bangalore,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
57020,1180,Ramamurthy Nagar,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
62100,1292,Ramamurthy Nagar,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
25200,900,Attibele,Bangalore,2,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1
33040,1180,Attibele,Bangalore,3,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1
30100,1075,Attibele,Bangalore,3,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1
28000,1000,Attibele,Bangalore,2,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1
24640,880,Attibele,Bangalore,2,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1
55570,1185,Kadugodi,Bangalore,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
119000,2540,Kadugodi,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
77380,1650,Kadugodi,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
63540,1355,Kadugodi,Bangalore,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
28140,600,Kadugodi,Bangalore,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
54630,1165,Kadugodi,Bangalore,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
74569.99,1590,Kadugodi,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
54160,1155,Kadugodi,Bangalore,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
117000,2495,Kadugodi,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
56040,1195,Kadugodi,Bangalore,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
71750,1530,Kadugodi,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
75040,1600,Kadugodi,Bangalore,3,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
56280,1200,Kadugodi,Bangalore,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
52000,884,Nagarbhavi,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52000,884,Nagarbhavi,Bangalore,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
63850,1120,Kodigehalli,Bangalore,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
65319.99,1005,Banaswadi,Bangalore,2,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
94570,1455,Banaswadi,Bangalore,3,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
90350,1390,Banaswadi,Bangalore,3,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
66620,1025,Banaswadi,Bangalore,2,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
71819.99,1105,Banaswadi,Bangalore,2,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
73770,1135,Banaswadi,Bangalore,2,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
71250,1425,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0
63890,1125,Kodigehalli,Bangalore,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
64590,1125,Kodigehalli,Bangalore,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
118000,2021,ITPL,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
115000,1971,ITPL,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
79200,1354,ITPL,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
107000,1845,ITPL,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
106000,1823,ITPL,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
84640,1447,ITPL,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
81840,1399,ITPL,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
101000,1735,ITPL,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
81780,1398,ITPL,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
112999.99,1940,ITPL,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
101000,1743,ITPL,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
82890,1417,ITPL,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
78560,1343,ITPL,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
82540,1411,ITPL,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
78209.99,1337,ITPL,Bangalore,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
117000,2010,ITPL,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
105000,1797,ITPL,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
103000,1768,ITPL,Bangalore,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
44550,990,JP Nagar Phase 8,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49050,1090,JP Nagar Phase 8,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55500,1250,Vidyaranyapura,Bangalore,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
45000,1012,Vidyaranyapura,Bangalore,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
130000,1630,Narayanapura on Hennur Main Road,Bangalore,3,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
55000,1082,Kumbalgodu,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
207000,1987,JP Nagar Phase 7,Bangalore,3,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1
39990,1333,Sarjapur,Bangalore,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35220,1174,Sarjapur,Bangalore,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28740,958,Sarjapur,Bangalore,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36820,1473,Attibele,Bangalore,3,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
34270,1371,Attibele,Bangalore,3,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
39320,1573,Attibele,Bangalore,3,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
38220,1529,Attibele,Bangalore,3,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
24870,995,Attibele,Bangalore,2,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
55800,1240,JP Nagar Phase 8,Bangalore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51300,1140,JP Nagar Phase 8,Bangalore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49100,884,Nagarbhavi,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49100,884,Nagarbhavi,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43420,1241,Electronic City Phase 1,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
33380,954,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
25780,737,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
34150,976,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
31140,890,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
28790,823,Electronic City Phase 1,Bangalore,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
44850,1282,Electronic City Phase 1,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
31240,893,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
47130,1347,Electronic City Phase 1,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
45170,1291,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
47340,1353,Electronic City Phase 1,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
31590,903,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
42190,1206,Electronic City Phase 1,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
47340,1353,Electronic City Phase 1,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
25780,743,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
36450,1042,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
43420,1241,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
22530,644,Electronic City Phase 1,Bangalore,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
28930,827,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
26140,747,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
105000,2000,Nagarbhavi,Bangalore,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48670,1352,Electronic City Phase 1,Bangalore,3,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
47350,1352,Electronic City Phase 1,Bangalore,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
26530,737,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
28620,795,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
33390,954,Electronic City Phase 1,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29620,823,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
28800,823,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
23180,644,Electronic City Phase 1,Bangalore,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
22540,644,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
22540,644,Electronic City Phase 1,Bangalore,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
29730,826,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
48700,1353,Electronic City Phase 1,Bangalore,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
27810,795,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
47130,1347,Electronic City Phase 1,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
26130,747,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
45620,1304,Electronic City Phase 1,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
47830,1367,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
43420,1241,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
28790,823,Electronic City Phase 1,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
50450,1370,Electronic City Phase 2,Bangalore,3,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
43620,1175,Electronic City Phase 2,Bangalore,2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
55000,1500,Electronic City Phase 2,Bangalore,3,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
45650,1233,Electronic City Phase 2,Bangalore,2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
40000,1100,Electronic City Phase 2,Bangalore,2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
